From, To, Count,  Acreage
Peaches, Corn, 27, 6.0
Peaches, Rice, 60, 13.3
Peaches, Sorghum, 1, 0.2
Peaches, Sunflowers, 3, 0.7
Peaches, Sweet Corn, 1, 0.2
Peaches, Winter Wheat, 93, 20.7
Peaches, Oats, 13, 2.9
Peaches, Safflower, 7, 1.6
Peaches, Alfalfa, 65, 14.5
Peaches, Other Hay/Non Alfalfa, 22, 4.9
Peaches, Dry Beans, 5, 1.1
Peaches, Hemp, 16, 3.6
Peaches, Watermelons, 6, 1.3
Peaches, Cucumbers, 1, 0.2
Peaches, Tomatoes, 24, 5.3
Peaches, Herbs, 1, 0.2
Peaches, Clover/Wildflowers, 3, 0.7
Peaches, Fallow/Idle Cropland, 110, 24.5
Peaches, Cherries, 135, 30.0
Peaches, Peaches, 471, 104.7
Peaches, Apples, 9, 2.0
Peaches, Grapes, 64, 14.2
Peaches, Other Tree Crops, 356, 79.2
Peaches, Citrus, 6, 1.3
Peaches, Pecans, 5, 1.1
Peaches, Almonds, 763, 169.7
Peaches, Walnuts, 362, 80.5
Peaches, Open Water, 22, 4.9
Peaches, Developed/Open Space, 180, 40.0
Peaches, Developed/Low Intensity, 168, 37.4
Peaches, Developed/Medium Intensity, 85, 18.9
Peaches, Developed/High Intensity, 55, 12.2
Peaches, Barren, 6, 1.3
Peaches, Evergreen Forest, 7, 1.6
Peaches, Mixed Forest, 6, 1.3
Peaches, Shrubland, 27, 6.0
Peaches, Grass/Pasture, 42, 9.3
Peaches, Woody Wetlands, 253, 56.3
Peaches, Herbaceous Wetlands, 85, 18.9
Peaches, Pistachios, 9, 2.0
Peaches, Triticale, 7, 1.6
Peaches, Garlic, 1, 0.2
Peaches, Prunes, 55, 12.2
Peaches, Olives, 23, 5.1
Peaches, Plums, 47, 10.5
Peaches, Dbl Crop WinWht/Corn, 5, 1.1
Apples, Barley, 140, 31.1
Apples, Alfalfa, 137, 30.5
Apples, Apples, 1958, 435.4
Apples, Pears, 1717, 381.9
Grapes, Corn, 108, 24.0
Grapes, Cotton, 2, 0.4
Grapes, Rice, 3065, 681.6
Grapes, Sunflowers, 44, 9.8
Grapes, Sweet Corn, 2, 0.4
Grapes, Pop or Orn Corn, 2, 0.4
Grapes, Barley, 15, 3.3
Grapes, Winter Wheat, 1111, 247.1
Grapes, Rye, 20, 4.4
Grapes, Oats, 497, 110.5
Grapes, Safflower, 334, 74.3
Grapes, Alfalfa, 614, 136.6
Grapes, Other Hay/Non Alfalfa, 115, 25.6
Grapes, Dry Beans, 29, 6.4
Grapes, Hemp, 24, 5.3
Grapes, Watermelons, 8, 1.8
Grapes, Cucumbers, 22, 4.9
Grapes, Tomatoes, 541, 120.3
Grapes, Clover/Wildflowers, 1, 0.2
Grapes, Fallow/Idle Cropland, 158, 35.1
Grapes, Cherries, 184, 40.9
Grapes, Peaches, 10, 2.2
Grapes, Grapes, 160107, 35606.9
Grapes, Other Tree Crops, 179, 39.8
Grapes, Almonds, 2959, 658.1
Grapes, Walnuts, 511, 113.6
Grapes, Pears, 8, 1.8
Grapes, Open Water, 10, 2.2
Grapes, Developed/Open Space, 716, 159.2
Grapes, Developed/Low Intensity, 376, 83.6
Grapes, Developed/Medium Intensity, 86, 19.1
Grapes, Developed/High Intensity, 8, 1.8
Grapes, Shrubland, 23, 5.1
Grapes, Grass/Pasture, 54, 12.0
Grapes, Woody Wetlands, 11, 2.4
Grapes, Herbaceous Wetlands, 20, 4.4
Grapes, Pistachios, 11, 2.4
Grapes, Triticale, 152, 33.8
Grapes, Garlic, 7, 1.6
Grapes, Prunes, 1, 0.2
Grapes, Olives, 154, 34.2
Grapes, Plums, 3, 0.7
Grapes, Dbl Crop WinWht/Corn, 6, 1.3
Grapes, Dbl Crop Oats/Corn, 6, 1.3
Grapes, Dbl Crop Triticale/Corn, 1, 0.2
Grapes, Pumpkins, 11, 2.4
Other Tree Crops, Corn, 67, 14.9
Other Tree Crops, Cotton, 1, 0.2
Other Tree Crops, Rice, 71, 15.8
Other Tree Crops, Sunflowers, 39, 8.7
Other Tree Crops, Sweet Corn, 26, 5.8
Other Tree Crops, Barley, 1, 0.2
Other Tree Crops, Winter Wheat, 143, 31.8
Other Tree Crops, Rye, 1, 0.2
Other Tree Crops, Oats, 26, 5.8
Other Tree Crops, Safflower, 55, 12.2
Other Tree Crops, Alfalfa, 631, 140.3
Other Tree Crops, Other Hay/Non Alfalfa, 204, 45.4
Other Tree Crops, Dry Beans, 7, 1.6
Other Tree Crops, Hemp, 15, 3.3
Other Tree Crops, Cucumbers, 11, 2.4
Other Tree Crops, Tomatoes, 164, 36.5
Other Tree Crops, Herbs, 1, 0.2
Other Tree Crops, Clover/Wildflowers, 20, 4.4
Other Tree Crops, Fallow/Idle Cropland, 63, 14.0
Other Tree Crops, Cherries, 440, 97.9
Other Tree Crops, Peaches, 51, 11.3
Other Tree Crops, Apples, 1, 0.2
Other Tree Crops, Grapes, 563, 125.2
Other Tree Crops, Other Tree Crops, 770, 171.2
Other Tree Crops, Pecans, 11, 2.4
Other Tree Crops, Almonds, 612, 136.1
Other Tree Crops, Walnuts, 206, 45.8
Other Tree Crops, Pears, 111, 24.7
Other Tree Crops, Open Water, 61, 13.6
Other Tree Crops, Developed/Open Space, 376, 83.6
Other Tree Crops, Developed/Low Intensity, 197, 43.8
Other Tree Crops, Developed/Medium Intensity, 30, 6.7
Other Tree Crops, Developed/High Intensity, 10, 2.2
Other Tree Crops, Barren, 11, 2.4
Other Tree Crops, Evergreen Forest, 5, 1.1
Other Tree Crops, Mixed Forest, 11, 2.4
Other Tree Crops, Shrubland, 29, 6.4
Other Tree Crops, Grass/Pasture, 178, 39.6
Other Tree Crops, Woody Wetlands, 1281, 284.9
Other Tree Crops, Herbaceous Wetlands, 445, 99.0
Other Tree Crops, Pistachios, 93, 20.7
Other Tree Crops, Triticale, 13, 2.9
Other Tree Crops, Garlic, 8, 1.8
Other Tree Crops, Prunes, 28, 6.2
Other Tree Crops, Olives, 30, 6.7
Other Tree Crops, Plums, 38, 8.5
Other Tree Crops, Dbl Crop WinWht/Corn, 107, 23.8
Other Tree Crops, Dbl Crop Oats/Corn, 4, 0.9
Other Tree Crops, Dbl Crop Triticale/Corn, 1, 0.2
Other Tree Crops, Pumpkins, 2, 0.4
Citrus, Citrus, 5, 1.1
Pecans, Corn, 1, 0.2
Pecans, Sweet Corn, 3, 0.7
Pecans, Barley, 3, 0.7
Pecans, Winter Wheat, 1, 0.2
Pecans, Oats, 1, 0.2
Pecans, Safflower, 1, 0.2
Pecans, Alfalfa, 2, 0.4
Pecans, Other Hay/Non Alfalfa, 1, 0.2
Pecans, Watermelons, 2, 0.4
Pecans, Tomatoes, 2, 0.4
Pecans, Fallow/Idle Cropland, 11, 2.4
Pecans, Cherries, 78, 17.3
Pecans, Peaches, 1, 0.2
Pecans, Grapes, 3, 0.7
Pecans, Pecans, 137, 30.5
Pecans, Almonds, 135, 30.0
Pecans, Walnuts, 39, 8.7
Pecans, Open Water, 2, 0.4
Pecans, Developed/Open Space, 15, 3.3
Pecans, Developed/Low Intensity, 23, 5.1
Pecans, Developed/Medium Intensity, 8, 1.8
Pecans, Developed/High Intensity, 2, 0.4
Pecans, Shrubland, 1, 0.2
Pecans, Woody Wetlands, 4, 0.9
Pecans, Herbaceous Wetlands, 5, 1.1
Pecans, Prunes, 1, 0.2
Pecans, Plums, 1, 0.2
Almonds, Corn, 122, 27.1
Almonds, Cotton, 2, 0.4
Almonds, Rice, 81, 18.0
Almonds, Sorghum, 11, 2.4
Almonds, Sunflowers, 16, 3.6
Almonds, Sweet Corn, 205, 45.6
Almonds, Barley, 6, 1.3
Almonds, Winter Wheat, 258, 57.4
Almonds, Rye, 2, 0.4
Almonds, Oats, 126, 28.0
Almonds, Safflower, 51, 11.3
Almonds, Alfalfa, 603, 134.1
Almonds, Other Hay/Non Alfalfa, 129, 28.7
Almonds, Dry Beans, 20, 4.4
Almonds, Hemp, 26, 5.8
Almonds, Watermelons, 33, 7.3
Almonds, Onions, 3, 0.7
Almonds, Cucumbers, 13, 2.9
Almonds, Chick Peas, 1, 0.2
Almonds, Peas, 2, 0.4
Almonds, Tomatoes, 283, 62.9
Almonds, Herbs, 12, 2.7
Almonds, Fallow/Idle Cropland, 733, 163.0
Almonds, Cherries, 869, 193.3
Almonds, Peaches, 6, 1.3
Almonds, Apples, 17, 3.8
Almonds, Grapes, 85, 18.9
Almonds, Other Tree Crops, 1, 0.2
Almonds, Citrus, 1, 0.2
Almonds, Pecans, 1, 0.2
Almonds, Almonds, 48014, 10678.1
Almonds, Walnuts, 535, 119.0
Almonds, Pears, 3, 0.7
Almonds, Open Water, 10, 2.2
Almonds, Developed/Open Space, 279, 62.0
Almonds, Developed/Low Intensity, 512, 113.9
Almonds, Developed/Medium Intensity, 188, 41.8
Almonds, Developed/High Intensity, 48, 10.7
Almonds, Barren, 31, 6.9
Almonds, Shrubland, 5, 1.1
Almonds, Grass/Pasture, 26, 5.8
Almonds, Woody Wetlands, 10, 2.2
Almonds, Herbaceous Wetlands, 10, 2.2
Almonds, Pistachios, 724, 161.0
Almonds, Triticale, 34, 7.6
Almonds, Garlic, 66, 14.7
Almonds, Prunes, 23, 5.1
Almonds, Olives, 223, 49.6
Almonds, Plums, 61, 13.6
Almonds, Squash, 1, 0.2
Almonds, Dbl Crop WinWht/Corn, 317, 70.5
Almonds, Dbl Crop Oats/Corn, 9, 2.0
Almonds, Pumpkins, 384, 85.4
Almonds, Dbl Crop Barley/Corn, 4, 0.9
Walnuts, Corn, 35, 7.8
Walnuts, Rice, 17, 3.8
Walnuts, Sorghum, 2, 0.4
Walnuts, Sunflowers, 7, 1.6
Walnuts, Sweet Corn, 18, 4.0
Walnuts, Barley, 2, 0.4
Walnuts, Winter Wheat, 61, 13.6
Walnuts, Rye, 2, 0.4
Walnuts, Oats, 44, 9.8
Walnuts, Safflower, 12, 2.7
Walnuts, Alfalfa, 196, 43.6
Walnuts, Other Hay/Non Alfalfa, 36, 8.0
Walnuts, Hemp, 6, 1.3
Walnuts, Watermelons, 2, 0.4
Walnuts, Cucumbers, 2, 0.4
Walnuts, Tomatoes, 54, 12.0
Walnuts, Clover/Wildflowers, 1, 0.2
Walnuts, Fallow/Idle Cropland, 134, 29.8
Walnuts, Cherries, 444, 98.7
Walnuts, Peaches, 33, 7.3
Walnuts, Grapes, 37, 8.2
Walnuts, Other Tree Crops, 11, 2.4
Walnuts, Pecans, 10, 2.2
Walnuts, Almonds, 1846, 410.5
Walnuts, Walnuts, 21369, 4752.4
Walnuts, Pears, 1, 0.2
Walnuts, Open Water, 13, 2.9
Walnuts, Developed/Open Space, 226, 50.3
Walnuts, Developed/Low Intensity, 190, 42.3
Walnuts, Developed/Medium Intensity, 66, 14.7
Walnuts, Developed/High Intensity, 36, 8.0
Walnuts, Barren, 1, 0.2
Walnuts, Mixed Forest, 3, 0.7
Walnuts, Shrubland, 36, 8.0
Walnuts, Grass/Pasture, 9, 2.0
Walnuts, Woody Wetlands, 287, 63.8
Walnuts, Herbaceous Wetlands, 128, 28.5
Walnuts, Pistachios, 96, 21.3
Walnuts, Triticale, 4, 0.9
Walnuts, Garlic, 1, 0.2
Walnuts, Prunes, 92, 20.5
Walnuts, Olives, 16, 3.6
Walnuts, Plums, 53, 11.8
Walnuts, Dbl Crop WinWht/Corn, 17, 3.8
Walnuts, Dbl Crop Oats/Corn, 5, 1.1
Walnuts, Pumpkins, 2, 0.4
Pears, Corn, 39, 8.7
Pears, Rice, 2, 0.4
Pears, Sunflowers, 5, 1.1
Pears, Sweet Corn, 1, 0.2
Pears, Winter Wheat, 129, 28.7
Pears, Oats, 3, 0.7
Pears, Safflower, 15, 3.3
Pears, Alfalfa, 60, 13.3
Pears, Hemp, 2, 0.4
Pears, Watermelons, 5, 1.1
Pears, Cucumbers, 1, 0.2
Pears, Tomatoes, 168, 37.4
Pears, Fallow/Idle Cropland, 21, 4.7
Pears, Cherries, 9, 2.0
Pears, Grapes, 29, 6.4
Pears, Almonds, 67, 14.9
Pears, Walnuts, 11, 2.4
Pears, Pears, 23491, 5224.3
Pears, Open Water, 2, 0.4
Pears, Developed/Open Space, 6, 1.3
Pears, Developed/Low Intensity, 132, 29.4
Pears, Developed/Medium Intensity, 1, 0.2
Pears, Grass/Pasture, 1, 0.2
Pears, Pistachios, 2, 0.4
Pears, Triticale, 1, 0.2
Pears, Garlic, 3, 0.7
Pears, Olives, 382, 85.0
Pears, Dbl Crop Oats/Corn, 2, 0.4
Open Water, Corn, 30, 6.7
Open Water, Cotton, 1, 0.2
Open Water, Rice, 153, 34.0
Open Water, Sunflowers, 2, 0.4
Open Water, Winter Wheat, 67, 14.9
Open Water, Rye, 2, 0.4
Open Water, Oats, 1, 0.2
Open Water, Safflower, 17, 3.8
Open Water, Alfalfa, 205, 45.6
Open Water, Other Hay/Non Alfalfa, 38, 8.5
Open Water, Dry Beans, 1, 0.2
Open Water, Hemp, 6, 1.3
Open Water, Tomatoes, 31, 6.9
Open Water, Clover/Wildflowers, 99, 22.0
Open Water, Sod/Grass Seed, 1, 0.2
Open Water, Fallow/Idle Cropland, 83, 18.5
Open Water, Cherries, 9, 2.0
Open Water, Peaches, 1, 0.2
Open Water, Apples, 1, 0.2
Open Water, Grapes, 9, 2.0
Open Water, Other Tree Crops, 4, 0.9
Open Water, Almonds, 33, 7.3
Open Water, Walnuts, 4, 0.9
Open Water, Open Water, 261932, 58252.3
Open Water, Developed/Open Space, 668, 148.6
Open Water, Developed/Low Intensity, 619, 137.7
Open Water, Developed/Medium Intensity, 1087, 241.7
Open Water, Developed/High Intensity, 340, 75.6
Open Water, Barren, 574, 127.7
Open Water, Evergreen Forest, 16, 3.6
Open Water, Mixed Forest, 4, 0.9
Open Water, Shrubland, 106, 23.6
Open Water, Grass/Pasture, 101, 22.5
Open Water, Woody Wetlands, 186, 41.4
Open Water, Herbaceous Wetlands, 3019, 671.4
Open Water, Pistachios, 2, 0.4
Open Water, Triticale, 3, 0.7
Open Water, Prunes, 37, 8.2
Open Water, Olives, 3, 0.7
Open Water, Plums, 2, 0.4
Open Water, Dbl Crop WinWht/Corn, 5, 1.1
Open Water, Dbl Crop Oats/Corn, 8, 1.8
Developed/Open Space, Corn, 809, 179.9
Developed/Open Space, Cotton, 18, 4.0
Developed/Open Space, Rice, 236, 52.5
Developed/Open Space, Sorghum, 3, 0.7
Developed/Open Space, Sunflowers, 269, 59.8
Developed/Open Space, Sweet Corn, 86, 19.1
Developed/Open Space, Pop or Orn Corn, 5, 1.1
Developed/Open Space, Barley, 137, 30.5
Developed/Open Space, Winter Wheat, 3302, 734.3
Developed/Open Space, Rye, 161, 35.8
Developed/Open Space, Oats, 1212, 269.5
Developed/Open Space, Safflower, 885, 196.8
Developed/Open Space, Alfalfa, 4072, 905.6
Developed/Open Space, Other Hay/Non Alfalfa, 2634, 585.8
Developed/Open Space, Dry Beans, 19, 4.2
Developed/Open Space, Hemp, 125, 27.8
Developed/Open Space, Misc Vegs & Fruits, 2, 0.4
Developed/Open Space, Watermelons, 113, 25.1
Developed/Open Space, Onions, 2, 0.4
Developed/Open Space, Cucumbers, 177, 39.4
Developed/Open Space, Chick Peas, 3, 0.7
Developed/Open Space, Peas, 2, 0.4
Developed/Open Space, Tomatoes, 1004, 223.3
Developed/Open Space, Herbs, 8, 1.8
Developed/Open Space, Clover/Wildflowers, 1710, 380.3
Developed/Open Space, Fallow/Idle Cropland, 1738, 386.5
Developed/Open Space, Cherries, 786, 174.8
Developed/Open Space, Peaches, 32, 7.1
Developed/Open Space, Apples, 9, 2.0
Developed/Open Space, Grapes, 2514, 559.1
Developed/Open Space, Other Tree Crops, 1, 0.2
Developed/Open Space, Citrus, 9, 2.0
Developed/Open Space, Pecans, 5, 1.1
Developed/Open Space, Almonds, 5058, 1124.9
Developed/Open Space, Walnuts, 761, 169.2
Developed/Open Space, Pears, 3, 0.7
Developed/Open Space, Open Water, 3435, 763.9
Developed/Open Space, Developed/Open Space, 44018, 9789.4
Developed/Open Space, Developed/Low Intensity, 18833, 4188.4
Developed/Open Space, Developed/Medium Intensity, 8326, 1851.7
Developed/Open Space, Developed/High Intensity, 1294, 287.8
Developed/Open Space, Barren, 531, 118.1
Developed/Open Space, Deciduous Forest, 4, 0.9
Developed/Open Space, Evergreen Forest, 19, 4.2
Developed/Open Space, Mixed Forest, 18, 4.0
Developed/Open Space, Shrubland, 540, 120.1
Developed/Open Space, Grass/Pasture, 3748, 833.5
Developed/Open Space, Woody Wetlands, 488, 108.5
Developed/Open Space, Herbaceous Wetlands, 2059, 457.9
Developed/Open Space, Pistachios, 119, 26.5
Developed/Open Space, Triticale, 649, 144.3
Developed/Open Space, Carrots, 1, 0.2
Developed/Open Space, Garlic, 98, 21.8
Developed/Open Space, Prunes, 86, 19.1
Developed/Open Space, Olives, 180, 40.0
Developed/Open Space, Plums, 218, 48.5
Developed/Open Space, Strawberries, 2, 0.4
Developed/Open Space, Squash, 10, 2.2
Developed/Open Space, Dbl Crop WinWht/Corn, 154, 34.2
Developed/Open Space, Dbl Crop Oats/Corn, 75, 16.7
Developed/Open Space, Lettuce, 1, 0.2
Developed/Open Space, Dbl Crop Triticale/Corn, 16, 3.6
Developed/Open Space, Pumpkins, 24, 5.3
Developed/Open Space, Dbl Crop WinWht/Sorghum, 1, 0.2
Developed/Open Space, Dbl Crop Barley/Corn, 1, 0.2
Developed/Low Intensity, Corn, 164, 36.5
Developed/Low Intensity, Cotton, 3, 0.7
Developed/Low Intensity, Rice, 29, 6.4
Developed/Low Intensity, Sorghum, 1, 0.2
Developed/Low Intensity, Sunflowers, 55, 12.2
Developed/Low Intensity, Sweet Corn, 6, 1.3
Developed/Low Intensity, Pop or Orn Corn, 1, 0.2
Developed/Low Intensity, Barley, 21, 4.7
Developed/Low Intensity, Winter Wheat, 391, 87.0
Developed/Low Intensity, Rye, 11, 2.4
Developed/Low Intensity, Oats, 181, 40.3
Developed/Low Intensity, Safflower, 127, 28.2
Developed/Low Intensity, Alfalfa, 498, 110.8
Developed/Low Intensity, Other Hay/Non Alfalfa, 107, 23.8
Developed/Low Intensity, Dry Beans, 8, 1.8
Developed/Low Intensity, Hemp, 18, 4.0
Developed/Low Intensity, Misc Vegs & Fruits, 2, 0.4
Developed/Low Intensity, Watermelons, 17, 3.8
Developed/Low Intensity, Onions, 1, 0.2
Developed/Low Intensity, Cucumbers, 29, 6.4
Developed/Low Intensity, Peas, 1, 0.2
Developed/Low Intensity, Tomatoes, 196, 43.6
Developed/Low Intensity, Herbs, 1, 0.2
Developed/Low Intensity, Clover/Wildflowers, 65, 14.5
Developed/Low Intensity, Sod/Grass Seed, 1, 0.2
Developed/Low Intensity, Fallow/Idle Cropland, 253, 56.3
Developed/Low Intensity, Cherries, 177, 39.4
Developed/Low Intensity, Peaches, 5, 1.1
Developed/Low Intensity, Apples, 7, 1.6
Developed/Low Intensity, Grapes, 389, 86.5
Developed/Low Intensity, Other Tree Crops, 1, 0.2
Developed/Low Intensity, Citrus, 1, 0.2
Developed/Low Intensity, Pecans, 1, 0.2
Developed/Low Intensity, Almonds, 897, 199.5
Developed/Low Intensity, Walnuts, 167, 37.1
Developed/Low Intensity, Pears, 7, 1.6
Developed/Low Intensity, Open Water, 2453, 545.5
Developed/Low Intensity, Developed/Open Space, 1993, 443.2
Developed/Low Intensity, Developed/Low Intensity, 68038, 15131.3
Developed/Low Intensity, Developed/Medium Intensity, 27445, 6103.6
Developed/Low Intensity, Developed/High Intensity, 2824, 628.0
Developed/Low Intensity, Barren, 184, 40.9
Developed/Low Intensity, Deciduous Forest, 1, 0.2
Developed/Low Intensity, Evergreen Forest, 21, 4.7
Developed/Low Intensity, Mixed Forest, 11, 2.4
Developed/Low Intensity, Shrubland, 86, 19.1
Developed/Low Intensity, Grass/Pasture, 431, 95.9
Developed/Low Intensity, Woody Wetlands, 93, 20.7
Developed/Low Intensity, Herbaceous Wetlands, 1923, 427.7
Developed/Low Intensity, Pistachios, 167, 37.1
Developed/Low Intensity, Triticale, 83, 18.5
Developed/Low Intensity, Garlic, 20, 4.4
Developed/Low Intensity, Prunes, 7, 1.6
Developed/Low Intensity, Olives, 38, 8.5
Developed/Low Intensity, Plums, 116, 25.8
Developed/Low Intensity, Strawberries, 4, 0.9
Developed/Low Intensity, Dbl Crop WinWht/Corn, 8, 1.8
Developed/Low Intensity, Dbl Crop Oats/Corn, 7, 1.6
Developed/Low Intensity, Dbl Crop Triticale/Corn, 2, 0.4
Developed/Low Intensity, Pumpkins, 3, 0.7
Developed/Low Intensity, Dbl Crop Barley/Corn, 4, 0.9
Developed/Medium Intensity, Corn, 9, 2.0
Developed/Medium Intensity, Cotton, 1, 0.2
Developed/Medium Intensity, Rice, 8, 1.8
Developed/Medium Intensity, Pop or Orn Corn, 1, 0.2
Developed/Medium Intensity, Barley, 1, 0.2
Developed/Medium Intensity, Winter Wheat, 12, 2.7
Developed/Medium Intensity, Rye, 1, 0.2
Developed/Medium Intensity, Oats, 1, 0.2
Developed/Medium Intensity, Safflower, 5, 1.1
Developed/Medium Intensity, Alfalfa, 39, 8.7
Developed/Medium Intensity, Other Hay/Non Alfalfa, 7, 1.6
Developed/Medium Intensity, Hemp, 2, 0.4
Developed/Medium Intensity, Watermelons, 3, 0.7
Developed/Medium Intensity, Cucumbers, 1, 0.2
Developed/Medium Intensity, Tomatoes, 4, 0.9
Developed/Medium Intensity, Clover/Wildflowers, 3, 0.7
Developed/Medium Intensity, Fallow/Idle Cropland, 36, 8.0
Developed/Medium Intensity, Cherries, 9, 2.0
Developed/Medium Intensity, Grapes, 22, 4.9
Developed/Medium Intensity, Almonds, 84, 18.7
Developed/Medium Intensity, Walnuts, 13, 2.9
Developed/Medium Intensity, Pears, 2, 0.4
Developed/Medium Intensity, Open Water, 1375, 305.8
Developed/Medium Intensity, Developed/Open Space, 629, 139.9
Developed/Medium Intensity, Developed/Low Intensity, 5244, 1166.2
Developed/Medium Intensity, Developed/Medium Intensity, 144400, 32113.8
Developed/Medium Intensity, Developed/High Intensity, 17596, 3913.3
Developed/Medium Intensity, Barren, 1210, 269.1
Developed/Medium Intensity, Shrubland, 17, 3.8
Developed/Medium Intensity, Grass/Pasture, 69, 15.3
Developed/Medium Intensity, Woody Wetlands, 13, 2.9
Developed/Medium Intensity, Herbaceous Wetlands, 373, 83.0
Developed/Medium Intensity, Triticale, 6, 1.3
Developed/Medium Intensity, Garlic, 1, 0.2
Developed/Medium Intensity, Prunes, 31, 6.9
Developed/Medium Intensity, Olives, 2, 0.4
Developed/Medium Intensity, Plums, 1, 0.2
Developed/Medium Intensity, Strawberries, 1, 0.2
Developed/Medium Intensity, Dbl Crop WinWht/Corn, 1, 0.2
Developed/Medium Intensity, Dbl Crop Oats/Corn, 1, 0.2
Developed/High Intensity, Rice, 2, 0.4
Developed/High Intensity, Sunflowers, 2, 0.4
Developed/High Intensity, Sweet Corn, 1, 0.2
Developed/High Intensity, Barley, 1, 0.2
Developed/High Intensity, Winter Wheat, 4, 0.9
Developed/High Intensity, Oats, 1, 0.2
Developed/High Intensity, Safflower, 1, 0.2
Developed/High Intensity, Alfalfa, 2, 0.4
Developed/High Intensity, Other Hay/Non Alfalfa, 3, 0.7
Developed/High Intensity, Watermelons, 1, 0.2
Developed/High Intensity, Cucumbers, 1, 0.2
Developed/High Intensity, Tomatoes, 1, 0.2
Developed/High Intensity, Clover/Wildflowers, 1, 0.2
Developed/High Intensity, Fallow/Idle Cropland, 4, 0.9
Developed/High Intensity, Cherries, 1, 0.2
Developed/High Intensity, Almonds, 4, 0.9
Developed/High Intensity, Open Water, 221, 49.1
Developed/High Intensity, Developed/Open Space, 52, 11.6
Developed/High Intensity, Developed/Low Intensity, 188, 41.8
Developed/High Intensity, Developed/Medium Intensity, 1391, 309.4
Developed/High Intensity, Developed/High Intensity, 40545, 9017.0
Developed/High Intensity, Barren, 226, 50.3
Developed/High Intensity, Grass/Pasture, 2, 0.4
Developed/High Intensity, Herbaceous Wetlands, 6, 1.3
Developed/High Intensity, Prunes, 8, 1.8
Barren, Rice, 1, 0.2
Barren, Sunflowers, 1, 0.2
Barren, Winter Wheat, 7, 1.6
Barren, Rye, 1, 0.2
Barren, Oats, 2, 0.4
Barren, Safflower, 1, 0.2
Barren, Alfalfa, 10, 2.2
Barren, Other Hay/Non Alfalfa, 7, 1.6
Barren, Cucumbers, 1, 0.2
Barren, Tomatoes, 18, 4.0
Barren, Fallow/Idle Cropland, 20, 4.4
Barren, Cherries, 5, 1.1
Barren, Grapes, 1, 0.2
Barren, Almonds, 31, 6.9
Barren, Walnuts, 2, 0.4
Barren, Open Water, 102, 22.7
Barren, Developed/Open Space, 43, 9.6
Barren, Developed/Low Intensity, 100, 22.2
Barren, Developed/Medium Intensity, 264, 58.7
Barren, Developed/High Intensity, 192, 42.7
Barren, Barren, 474, 105.4
Barren, Deciduous Forest, 1, 0.2
Barren, Shrubland, 21, 4.7
Barren, Grass/Pasture, 91, 20.2
Barren, Woody Wetlands, 7, 1.6
Barren, Herbaceous Wetlands, 179, 39.8
Barren, Triticale, 1, 0.2
Barren, Prunes, 4, 0.9
Barren, Olives, 1, 0.2
Barren, Dbl Crop Oats/Corn, 3, 0.7
Barren, Pumpkins, 1, 0.2
Deciduous Forest, Corn, 1, 0.2
Deciduous Forest, Rice, 8, 1.8
Deciduous Forest, Safflower, 1, 0.2
Deciduous Forest, Alfalfa, 2, 0.4
Deciduous Forest, Tomatoes, 7, 1.6
Deciduous Forest, Clover/Wildflowers, 1, 0.2
Deciduous Forest, Cherries, 1, 0.2
Deciduous Forest, Grapes, 365, 81.2
Deciduous Forest, Walnuts, 1, 0.2
Deciduous Forest, Developed/Open Space, 6, 1.3
Deciduous Forest, Developed/Low Intensity, 6, 1.3
Deciduous Forest, Developed/Medium Intensity, 16, 3.6
Deciduous Forest, Developed/High Intensity, 4, 0.9
Deciduous Forest, Deciduous Forest, 1, 0.2
Deciduous Forest, Mixed Forest, 3, 0.7
Deciduous Forest, Shrubland, 32, 7.1
Deciduous Forest, Grass/Pasture, 208, 46.3
Deciduous Forest, Woody Wetlands, 29, 6.4
Deciduous Forest, Herbaceous Wetlands, 22, 4.9
Deciduous Forest, Dbl Crop Triticale/Corn, 1, 0.2
Evergreen Forest, Corn, 1, 0.2
Evergreen Forest, Winter Wheat, 7, 1.6
Evergreen Forest, Rye, 3, 0.7
Evergreen Forest, Oats, 1, 0.2
Evergreen Forest, Other Hay/Non Alfalfa, 1, 0.2
Evergreen Forest, Tomatoes, 1, 0.2
Evergreen Forest, Grapes, 2, 0.4
Evergreen Forest, Almonds, 2, 0.4
Evergreen Forest, Walnuts, 1, 0.2
Evergreen Forest, Open Water, 1, 0.2
Evergreen Forest, Developed/Open Space, 5, 1.1
Evergreen Forest, Developed/Low Intensity, 10, 2.2
Evergreen Forest, Developed/Medium Intensity, 3, 0.7
Evergreen Forest, Developed/High Intensity, 1, 0.2
Evergreen Forest, Barren, 9, 2.0
Evergreen Forest, Evergreen Forest, 4, 0.9
Evergreen Forest, Shrubland, 7, 1.6
Evergreen Forest, Grass/Pasture, 3, 0.7
Evergreen Forest, Woody Wetlands, 37, 8.2
Evergreen Forest, Herbaceous Wetlands, 15, 3.3
Evergreen Forest, Garlic, 1, 0.2
Evergreen Forest, Prunes, 2, 0.4
Mixed Forest, Winter Wheat, 1, 0.2
Mixed Forest, Alfalfa, 1, 0.2
Mixed Forest, Fallow/Idle Cropland, 1, 0.2
Mixed Forest, Grapes, 3, 0.7
Mixed Forest, Almonds, 1, 0.2
Mixed Forest, Open Water, 4, 0.9
Mixed Forest, Developed/Open Space, 2, 0.4
