From, To, Count,  Acreage
Grapes, Winter Wheat, 402, 89.4
Grapes, Rye, 1, 0.2
Grapes, Oats, 65, 14.5
Grapes, Safflower, 1269, 282.2
Grapes, Alfalfa, 3380, 751.7
Grapes, Other Hay/Non Alfalfa, 1059, 235.5
Grapes, Dry Beans, 65, 14.5
Grapes, Misc Vegs & Fruits, 1, 0.2
Grapes, Watermelons, 7, 1.6
Grapes, Onions, 1, 0.2
Grapes, Cucumbers, 393, 87.4
Grapes, Peas, 1, 0.2
Grapes, Tomatoes, 971, 215.9
Grapes, Clover/Wildflowers, 81, 18.0
Grapes, Sod/Grass Seed, 250, 55.6
Grapes, Fallow/Idle Cropland, 3902, 867.8
Grapes, Cherries, 83, 18.5
Grapes, Peaches, 64, 14.2
Grapes, Grapes, 160107, 35606.9
Grapes, Other Tree Crops, 563, 125.2
Grapes, Pecans, 3, 0.7
Grapes, Almonds, 85, 18.9
Grapes, Walnuts, 37, 8.2
Grapes, Pears, 29, 6.4
Grapes, Open Water, 9, 2.0
Grapes, Developed/Open Space, 2514, 559.1
Grapes, Developed/Low Intensity, 389, 86.5
Grapes, Developed/Medium Intensity, 22, 4.9
Grapes, Barren, 1, 0.2
Grapes, Deciduous Forest, 365, 81.2
Grapes, Evergreen Forest, 2, 0.4
Grapes, Mixed Forest, 3, 0.7
Grapes, Shrubland, 260, 57.8
Grapes, Grass/Pasture, 912, 202.8
Grapes, Woody Wetlands, 2, 0.4
Grapes, Herbaceous Wetlands, 12, 2.7
Grapes, Triticale, 136, 30.2
Grapes, Carrots, 13, 2.9
Grapes, Garlic, 5, 1.1
Grapes, Olives, 9, 2.0
Grapes, Oranges, 588, 130.8
Grapes, Plums, 280, 62.3
Grapes, Strawberries, 6, 1.3
Grapes, Vetch, 159, 35.4
Grapes, Dbl Crop WinWht/Corn, 29, 6.4
Grapes, Dbl Crop Oats/Corn, 451, 100.3
Grapes, Pumpkins, 6, 1.3
Grapes, Blueberries, 14, 3.1
Other Tree Crops, Corn, 155, 34.5
Other Tree Crops, Rice, 2, 0.4
Other Tree Crops, Winter Wheat, 13, 2.9
Other Tree Crops, Safflower, 105, 23.4
Other Tree Crops, Alfalfa, 67, 14.9
Other Tree Crops, Other Hay/Non Alfalfa, 14, 3.1
Other Tree Crops, Dry Beans, 4, 0.9
Other Tree Crops, Onions, 2, 0.4
Other Tree Crops, Tomatoes, 2, 0.4
Other Tree Crops, Clover/Wildflowers, 37, 8.2
Other Tree Crops, Sod/Grass Seed, 10, 2.2
Other Tree Crops, Fallow/Idle Cropland, 554, 123.2
Other Tree Crops, Peaches, 356, 79.2
Other Tree Crops, Grapes, 179, 39.8
Other Tree Crops, Other Tree Crops, 770, 171.2
Other Tree Crops, Almonds, 1, 0.2
Other Tree Crops, Walnuts, 11, 2.4
Other Tree Crops, Open Water, 4, 0.9
Other Tree Crops, Developed/Open Space, 1, 0.2
Other Tree Crops, Developed/Low Intensity, 1, 0.2
Other Tree Crops, Grass/Pasture, 5, 1.1
Other Tree Crops, Herbaceous Wetlands, 9, 2.0
Other Tree Crops, Triticale, 2, 0.4
Other Tree Crops, Oranges, 35, 7.8
Other Tree Crops, Plums, 37, 8.2
Other Tree Crops, Dbl Crop WinWht/Corn, 2, 0.4
Other Tree Crops, Dbl Crop Oats/Corn, 1, 0.2
Citrus, Corn, 31, 6.9
Citrus, Safflower, 1, 0.2
Citrus, Alfalfa, 6, 1.3
Citrus, Dry Beans, 1, 0.2
Citrus, Tomatoes, 1, 0.2
Citrus, Clover/Wildflowers, 3, 0.7
Citrus, Fallow/Idle Cropland, 3, 0.7
Citrus, Cherries, 1, 0.2
Citrus, Peaches, 6, 1.3
Citrus, Citrus, 5, 1.1
Citrus, Almonds, 1, 0.2
Citrus, Developed/Open Space, 9, 2.0
Citrus, Developed/Low Intensity, 1, 0.2
Citrus, Triticale, 1, 0.2
Citrus, Oranges, 2, 0.4
Citrus, Dbl Crop WinWht/Corn, 1, 0.2
Pecans, Corn, 4, 0.9
Pecans, Rice, 20, 4.4
Pecans, Alfalfa, 8, 1.8
Pecans, Other Hay/Non Alfalfa, 2, 0.4
Pecans, Dry Beans, 1, 0.2
Pecans, Tomatoes, 1, 0.2
Pecans, Clover/Wildflowers, 1, 0.2
Pecans, Fallow/Idle Cropland, 30, 6.7
Pecans, Peaches, 5, 1.1
Pecans, Other Tree Crops, 11, 2.4
Pecans, Pecans, 137, 30.5
Pecans, Almonds, 1, 0.2
Pecans, Walnuts, 10, 2.2
Pecans, Developed/Open Space, 5, 1.1
Pecans, Developed/Low Intensity, 1, 0.2
Pecans, Grass/Pasture, 1, 0.2
Pecans, Woody Wetlands, 1, 0.2
Pecans, Herbaceous Wetlands, 8, 1.8
Pecans, Olives, 1, 0.2
Pecans, Oranges, 3, 0.7
Pecans, Plums, 9, 2.0
Pecans, Dbl Crop WinWht/Corn, 25, 5.6
Pecans, Dbl Crop Oats/Corn, 26, 5.8
Almonds, Corn, 26488, 5890.8
Almonds, Cotton, 54, 12.0
Almonds, Rice, 232, 51.6
Almonds, Sorghum, 1140, 253.5
Almonds, Soybeans, 162, 36.0
Almonds, Sunflowers, 1181, 262.6
Almonds, Pop or Orn Corn, 1, 0.2
Almonds, Mint, 2, 0.4
Almonds, Barley, 488, 108.5
Almonds, Spring Wheat, 3, 0.7
Almonds, Winter Wheat, 13527, 3008.3
Almonds, Rye, 359, 79.8
Almonds, Oats, 762, 169.5
Almonds, Safflower, 11374, 2529.5
Almonds, Alfalfa, 27723, 6165.4
Almonds, Other Hay/Non Alfalfa, 14834, 3299.0
Almonds, Dry Beans, 4724, 1050.6
Almonds, Potatoes, 182, 40.5
Almonds, Hemp, 3, 0.7
Almonds, Misc Vegs & Fruits, 1, 0.2
Almonds, Watermelons, 827, 183.9
Almonds, Onions, 971, 215.9
Almonds, Cucumbers, 1522, 338.5
Almonds, Peas, 42, 9.3
Almonds, Tomatoes, 10702, 2380.1
Almonds, Herbs, 12, 2.7
Almonds, Clover/Wildflowers, 924, 205.5
Almonds, Sod/Grass Seed, 238, 52.9
Almonds, Fallow/Idle Cropland, 32344, 7193.1
Almonds, Cherries, 313, 69.6
Almonds, Peaches, 763, 169.7
Almonds, Grapes, 2959, 658.1
Almonds, Other Tree Crops, 612, 136.1
Almonds, Pecans, 135, 30.0
Almonds, Almonds, 48014, 10678.1
Almonds, Walnuts, 1846, 410.5
Almonds, Pears, 67, 14.9
Almonds, Open Water, 33, 7.3
Almonds, Developed/Open Space, 5058, 1124.9
Almonds, Developed/Low Intensity, 897, 199.5
Almonds, Developed/Medium Intensity, 84, 18.7
Almonds, Developed/High Intensity, 4, 0.9
Almonds, Barren, 31, 6.9
Almonds, Evergreen Forest, 2, 0.4
Almonds, Mixed Forest, 1, 0.2
Almonds, Shrubland, 13, 2.9
Almonds, Grass/Pasture, 1206, 268.2
Almonds, Woody Wetlands, 28, 6.2
Almonds, Herbaceous Wetlands, 156, 34.7
Almonds, Pistachios, 1, 0.2
Almonds, Triticale, 2735, 608.2
Almonds, Carrots, 654, 145.4
Almonds, Garlic, 229, 50.9
Almonds, Cantaloupes, 46, 10.2
Almonds, Olives, 1190, 264.6
Almonds, Oranges, 188, 41.8
Almonds, Honeydew Melons, 1, 0.2
Almonds, Peppers, 59, 13.1
Almonds, Pomegranates, 65, 14.5
Almonds, Plums, 492, 109.4
Almonds, Strawberries, 4, 0.9
Almonds, Squash, 51, 11.3
Almonds, Vetch, 22, 4.9
Almonds, Dbl Crop WinWht/Corn, 1838, 408.8
Almonds, Dbl Crop Oats/Corn, 2708, 602.2
Almonds, Pumpkins, 751, 167.0
Almonds, Dbl Crop WinWht/Sorghum, 14, 3.1
Almonds, Blueberries, 24, 5.3
Walnuts, Corn, 3607, 802.2
Walnuts, Cotton, 19, 4.2
Walnuts, Rice, 34, 7.6
Walnuts, Sorghum, 48, 10.7
Walnuts, Sunflowers, 201, 44.7
Walnuts, Barley, 10, 2.2
Walnuts, Winter Wheat, 963, 214.2
Walnuts, Rye, 2, 0.4
Walnuts, Oats, 31, 6.9
Walnuts, Safflower, 764, 169.9
Walnuts, Alfalfa, 1638, 364.3
Walnuts, Other Hay/Non Alfalfa, 786, 174.8
Walnuts, Dry Beans, 454, 101.0
Walnuts, Potatoes, 56, 12.5
Walnuts, Watermelons, 322, 71.6
Walnuts, Onions, 443, 98.5
Walnuts, Cucumbers, 178, 39.6
Walnuts, Peas, 1, 0.2
Walnuts, Tomatoes, 765, 170.1
Walnuts, Clover/Wildflowers, 318, 70.7
Walnuts, Sod/Grass Seed, 75, 16.7
Walnuts, Fallow/Idle Cropland, 5708, 1269.4
Walnuts, Cherries, 160, 35.6
Walnuts, Peaches, 362, 80.5
Walnuts, Grapes, 511, 113.6
Walnuts, Other Tree Crops, 206, 45.8
Walnuts, Pecans, 39, 8.7
Walnuts, Almonds, 535, 119.0
Walnuts, Walnuts, 21369, 4752.4
Walnuts, Pears, 11, 2.4
Walnuts, Open Water, 4, 0.9
Walnuts, Developed/Open Space, 761, 169.2
Walnuts, Developed/Low Intensity, 167, 37.1
Walnuts, Developed/Medium Intensity, 13, 2.9
Walnuts, Barren, 2, 0.4
Walnuts, Deciduous Forest, 1, 0.2
Walnuts, Evergreen Forest, 1, 0.2
Walnuts, Shrubland, 33, 7.3
Walnuts, Grass/Pasture, 424, 94.3
Walnuts, Woody Wetlands, 18, 4.0
Walnuts, Herbaceous Wetlands, 85, 18.9
Walnuts, Pistachios, 9, 2.0
Walnuts, Triticale, 390, 86.7
Walnuts, Carrots, 49, 10.9
Walnuts, Garlic, 29, 6.4
Walnuts, Cantaloupes, 2, 0.4
Walnuts, Olives, 54, 12.0
Walnuts, Oranges, 125, 27.8
Walnuts, Peppers, 3, 0.7
Walnuts, Plums, 124, 27.6
Walnuts, Squash, 9, 2.0
Walnuts, Vetch, 4, 0.9
Walnuts, Dbl Crop WinWht/Corn, 162, 36.0
Walnuts, Dbl Crop Oats/Corn, 286, 63.6
Walnuts, Pumpkins, 17, 3.8
Pears, Corn, 191, 42.5
Pears, Rice, 2, 0.4
Pears, Sorghum, 1, 0.2
Pears, Soybeans, 1, 0.2
Pears, Sunflowers, 2, 0.4
Pears, Winter Wheat, 4, 0.9
Pears, Oats, 2, 0.4
Pears, Safflower, 134, 29.8
Pears, Alfalfa, 194, 43.1
Pears, Other Hay/Non Alfalfa, 79, 17.6
Pears, Dry Beans, 8, 1.8
Pears, Cucumbers, 3, 0.7
Pears, Tomatoes, 16, 3.6
Pears, Clover/Wildflowers, 13, 2.9
Pears, Fallow/Idle Cropland, 959, 213.3
Pears, Cherries, 320, 71.2
Pears, Apples, 1717, 381.9
Pears, Grapes, 8, 1.8
Pears, Other Tree Crops, 111, 24.7
Pears, Almonds, 3, 0.7
Pears, Walnuts, 1, 0.2
Pears, Pears, 23491, 5224.3
Pears, Developed/Open Space, 3, 0.7
Pears, Developed/Low Intensity, 7, 1.6
Pears, Developed/Medium Intensity, 2, 0.4
Pears, Triticale, 5, 1.1
Pears, Carrots, 1, 0.2
Pears, Vetch, 2, 0.4
Pears, Dbl Crop WinWht/Corn, 2, 0.4
Pears, Dbl Crop Oats/Corn, 2, 0.4
Aquaculture, Corn, 1, 0.2
Aquaculture, Rice, 2, 0.4
Aquaculture, Fallow/Idle Cropland, 78, 17.3
Open Water, Corn, 1136, 252.6
Open Water, Cotton, 4, 0.9
Open Water, Rice, 414, 92.1
Open Water, Sorghum, 6, 1.3
Open Water, Soybeans, 1, 0.2
Open Water, Sunflowers, 191, 42.5
Open Water, Barley, 6, 1.3
Open Water, Winter Wheat, 23, 5.1
Open Water, Oats, 16, 3.6
Open Water, Safflower, 38, 8.5
Open Water, Alfalfa, 514, 114.3
Open Water, Other Hay/Non Alfalfa, 640, 142.3
Open Water, Dry Beans, 52, 11.6
Open Water, Hemp, 13, 2.9
Open Water, Watermelons, 4, 0.9
Open Water, Onions, 23, 5.1
Open Water, Cucumbers, 30, 6.7
Open Water, Peas, 1, 0.2
Open Water, Tomatoes, 93, 20.7
Open Water, Herbs, 1, 0.2
Open Water, Clover/Wildflowers, 334, 74.3
Open Water, Sod/Grass Seed, 53, 11.8
Open Water, Fallow/Idle Cropland, 3714, 826.0
Open Water, Cherries, 1, 0.2
Open Water, Peaches, 22, 4.9
Open Water, Grapes, 10, 2.2
Open Water, Other Tree Crops, 61, 13.6
Open Water, Pecans, 2, 0.4
Open Water, Almonds, 10, 2.2
Open Water, Walnuts, 13, 2.9
Open Water, Pears, 2, 0.4
Open Water, Open Water, 261932, 58252.3
Open Water, Developed/Open Space, 3435, 763.9
Open Water, Developed/Low Intensity, 2453, 545.5
Open Water, Developed/Medium Intensity, 1375, 305.8
Open Water, Developed/High Intensity, 221, 49.1
Open Water, Barren, 102, 22.7
Open Water, Evergreen Forest, 1, 0.2
Open Water, Mixed Forest, 4, 0.9
Open Water, Shrubland, 74, 16.5
Open Water, Grass/Pasture, 264, 58.7
Open Water, Woody Wetlands, 128, 28.5
Open Water, Herbaceous Wetlands, 12767, 2839.3
Open Water, Triticale, 50, 11.1
Open Water, Carrots, 4, 0.9
Open Water, Garlic, 9, 2.0
Open Water, Cantaloupes, 22, 4.9
Open Water, Olives, 3, 0.7
Open Water, Oranges, 36, 8.0
Open Water, Peppers, 1, 0.2
Open Water, Plums, 16, 3.6
Open Water, Strawberries, 2, 0.4
Open Water, Squash, 1, 0.2
Open Water, Vetch, 1, 0.2
Open Water, Dbl Crop WinWht/Corn, 61, 13.6
Open Water, Dbl Crop Oats/Corn, 3, 0.7
Open Water, Pumpkins, 2, 0.4
Developed/Open Space, Corn, 2818, 626.7
Developed/Open Space, Cotton, 9, 2.0
Developed/Open Space, Rice, 89, 19.8
Developed/Open Space, Sorghum, 60, 13.3
Developed/Open Space, Soybeans, 2, 0.4
Developed/Open Space, Sunflowers, 127, 28.2
Developed/Open Space, Barley, 5, 1.1
Developed/Open Space, Winter Wheat, 552, 122.8
Developed/Open Space, Rye, 6, 1.3
Developed/Open Space, Oats, 39, 8.7
Developed/Open Space, Safflower, 791, 175.9
Developed/Open Space, Alfalfa, 2763, 614.5
Developed/Open Space, Other Hay/Non Alfalfa, 2095, 465.9
Developed/Open Space, Dry Beans, 306, 68.1
Developed/Open Space, Potatoes, 2, 0.4
Developed/Open Space, Hemp, 2, 0.4
Developed/Open Space, Watermelons, 14, 3.1
Developed/Open Space, Onions, 5, 1.1
Developed/Open Space, Cucumbers, 99, 22.0
Developed/Open Space, Peas, 4, 0.9
Developed/Open Space, Tomatoes, 281, 62.5
Developed/Open Space, Clover/Wildflowers, 734, 163.2
Developed/Open Space, Sod/Grass Seed, 24, 5.3
Developed/Open Space, Fallow/Idle Cropland, 4561, 1014.3
Developed/Open Space, Cherries, 75, 16.7
Developed/Open Space, Peaches, 180, 40.0
Developed/Open Space, Grapes, 716, 159.2
Developed/Open Space, Other Tree Crops, 376, 83.6
Developed/Open Space, Pecans, 15, 3.3
Developed/Open Space, Almonds, 279, 62.0
Developed/Open Space, Walnuts, 226, 50.3
Developed/Open Space, Pears, 6, 1.3
Developed/Open Space, Open Water, 668, 148.6
Developed/Open Space, Developed/Open Space, 44018, 9789.4
Developed/Open Space, Developed/Low Intensity, 1993, 443.2
Developed/Open Space, Developed/Medium Intensity, 629, 139.9
Developed/Open Space, Developed/High Intensity, 52, 11.6
Developed/Open Space, Barren, 43, 9.6
Developed/Open Space, Deciduous Forest, 6, 1.3
Developed/Open Space, Evergreen Forest, 5, 1.1
Developed/Open Space, Mixed Forest, 2, 0.4
Developed/Open Space, Shrubland, 51, 11.3
Developed/Open Space, Grass/Pasture, 3236, 719.7
Developed/Open Space, Woody Wetlands, 85, 18.9
Developed/Open Space, Herbaceous Wetlands, 1552, 345.2
Developed/Open Space, Pistachios, 2, 0.4
Developed/Open Space, Triticale, 259, 57.6
Developed/Open Space, Carrots, 52, 11.6
Developed/Open Space, Garlic, 12, 2.7
Developed/Open Space, Cantaloupes, 1, 0.2
Developed/Open Space, Olives, 173, 38.5
Developed/Open Space, Oranges, 343, 76.3
Developed/Open Space, Honeydew Melons, 3, 0.7
Developed/Open Space, Peppers, 1, 0.2
Developed/Open Space, Plums, 172, 38.3
Developed/Open Space, Strawberries, 9, 2.0
Developed/Open Space, Squash, 1, 0.2
Developed/Open Space, Vetch, 43, 9.6
Developed/Open Space, Dbl Crop WinWht/Corn, 24, 5.3
Developed/Open Space, Dbl Crop Oats/Corn, 642, 142.8
Developed/Open Space, Pumpkins, 23, 5.1
Developed/Open Space, Dbl Crop Barley/Corn, 2, 0.4
Developed/Low Intensity, Corn, 2577, 573.1
Developed/Low Intensity, Cotton, 8, 1.8
Developed/Low Intensity, Rice, 72, 16.0
Developed/Low Intensity, Sorghum, 67, 14.9
Developed/Low Intensity, Soybeans, 4, 0.9
Developed/Low Intensity, Sunflowers, 89, 19.8
Developed/Low Intensity, Barley, 5, 1.1
Developed/Low Intensity, Winter Wheat, 598, 133.0
Developed/Low Intensity, Rye, 8, 1.8
Developed/Low Intensity, Oats, 53, 11.8
Developed/Low Intensity, Safflower, 1052, 234.0
Developed/Low Intensity, Alfalfa, 1905, 423.7
Developed/Low Intensity, Other Hay/Non Alfalfa, 1977, 439.7
Developed/Low Intensity, Dry Beans, 481, 107.0
Developed/Low Intensity, Potatoes, 4, 0.9
Developed/Low Intensity, Watermelons, 11, 2.4
Developed/Low Intensity, Onions, 15, 3.3
Developed/Low Intensity, Cucumbers, 112, 24.9
Developed/Low Intensity, Peas, 1, 0.2
Developed/Low Intensity, Tomatoes, 486, 108.1
Developed/Low Intensity, Clover/Wildflowers, 846, 188.1
Developed/Low Intensity, Sod/Grass Seed, 27, 6.0
Developed/Low Intensity, Fallow/Idle Cropland, 4429, 985.0
Developed/Low Intensity, Cherries, 72, 16.0
Developed/Low Intensity, Peaches, 168, 37.4
Developed/Low Intensity, Grapes, 376, 83.6
Developed/Low Intensity, Other Tree Crops, 197, 43.8
Developed/Low Intensity, Pecans, 23, 5.1
Developed/Low Intensity, Almonds, 512, 113.9
Developed/Low Intensity, Walnuts, 190, 42.3
Developed/Low Intensity, Pears, 132, 29.4
Developed/Low Intensity, Open Water, 619, 137.7
Developed/Low Intensity, Developed/Open Space, 18833, 4188.4
Developed/Low Intensity, Developed/Low Intensity, 68038, 15131.3
Developed/Low Intensity, Developed/Medium Intensity, 5244, 1166.2
Developed/Low Intensity, Developed/High Intensity, 188, 41.8
Developed/Low Intensity, Barren, 100, 22.2
Developed/Low Intensity, Deciduous Forest, 6, 1.3
Developed/Low Intensity, Evergreen Forest, 10, 2.2
Developed/Low Intensity, Mixed Forest, 2, 0.4
Developed/Low Intensity, Shrubland, 36, 8.0
Developed/Low Intensity, Grass/Pasture, 2074, 461.2
Developed/Low Intensity, Woody Wetlands, 46, 10.2
Developed/Low Intensity, Herbaceous Wetlands, 2178, 484.4
Developed/Low Intensity, Pistachios, 5, 1.1
Developed/Low Intensity, Triticale, 215, 47.8
Developed/Low Intensity, Carrots, 53, 11.8
Developed/Low Intensity, Garlic, 6, 1.3
Developed/Low Intensity, Olives, 167, 37.1
Developed/Low Intensity, Oranges, 398, 88.5
Developed/Low Intensity, Honeydew Melons, 3, 0.7
Developed/Low Intensity, Plums, 153, 34.0
Developed/Low Intensity, Strawberries, 2, 0.4
Developed/Low Intensity, Squash, 2, 0.4
Developed/Low Intensity, Vetch, 56, 12.5
Developed/Low Intensity, Dbl Crop WinWht/Corn, 99, 22.0
Developed/Low Intensity, Dbl Crop Oats/Corn, 477, 106.1
Developed/Low Intensity, Pumpkins, 12, 2.7
Developed/Low Intensity, Blueberries, 1, 0.2
Developed/Medium Intensity, Corn, 1247, 277.3
Developed/Medium Intensity, Cotton, 7, 1.6
Developed/Medium Intensity, Rice, 59, 13.1
Developed/Medium Intensity, Sorghum, 42, 9.3
Developed/Medium Intensity, Soybeans, 1, 0.2
Developed/Medium Intensity, Sunflowers, 35, 7.8
Developed/Medium Intensity, Barley, 39, 8.7
Developed/Medium Intensity, Spring Wheat, 1, 0.2
Developed/Medium Intensity, Winter Wheat, 494, 109.9
Developed/Medium Intensity, Rye, 4, 0.9
Developed/Medium Intensity, Oats, 108, 24.0
Developed/Medium Intensity, Safflower, 554, 123.2
Developed/Medium Intensity, Alfalfa, 349, 77.6
Developed/Medium Intensity, Other Hay/Non Alfalfa, 2128, 473.3
Developed/Medium Intensity, Dry Beans, 803, 178.6
Developed/Medium Intensity, Potatoes, 11, 2.4
Developed/Medium Intensity, Hemp, 6, 1.3
Developed/Medium Intensity, Watermelons, 2, 0.4
Developed/Medium Intensity, Onions, 20, 4.4
Developed/Medium Intensity, Cucumbers, 52, 11.6
Developed/Medium Intensity, Tomatoes, 648, 144.1
Developed/Medium Intensity, Clover/Wildflowers, 242, 53.8
Developed/Medium Intensity, Sod/Grass Seed, 13, 2.9
Developed/Medium Intensity, Fallow/Idle Cropland, 4007, 891.1
Developed/Medium Intensity, Cherries, 106, 23.6
Developed/Medium Intensity, Peaches, 85, 18.9
Developed/Medium Intensity, Grapes, 86, 19.1
Developed/Medium Intensity, Other Tree Crops, 30, 6.7
Developed/Medium Intensity, Pecans, 8, 1.8
Developed/Medium Intensity, Almonds, 188, 41.8
Developed/Medium Intensity, Walnuts, 66, 14.7
Developed/Medium Intensity, Pears, 1, 0.2
Developed/Medium Intensity, Open Water, 1087, 241.7
Developed/Medium Intensity, Developed/Open Space, 8326, 1851.7
Developed/Medium Intensity, Developed/Low Intensity, 27445, 6103.6
Developed/Medium Intensity, Developed/Medium Intensity, 144400, 32113.8
Developed/Medium Intensity, Developed/High Intensity, 1391, 309.4
Developed/Medium Intensity, Barren, 264, 58.7
Developed/Medium Intensity, Deciduous Forest, 16, 3.6
Developed/Medium Intensity, Evergreen Forest, 3, 0.7
Developed/Medium Intensity, Mixed Forest, 3, 0.7
Developed/Medium Intensity, Shrubland, 85, 18.9
Developed/Medium Intensity, Grass/Pasture, 2149, 477.9
Developed/Medium Intensity, Woody Wetlands, 13, 2.9
Developed/Medium Intensity, Herbaceous Wetlands, 1209, 268.9
Developed/Medium Intensity, Pistachios, 1, 0.2
Developed/Medium Intensity, Triticale, 147, 32.7
Developed/Medium Intensity, Carrots, 27, 6.0
Developed/Medium Intensity, Garlic, 5, 1.1
Developed/Medium Intensity, Olives, 52, 11.6
Developed/Medium Intensity, Oranges, 64, 14.2
Developed/Medium Intensity, Honeydew Melons, 1, 0.2
Developed/Medium Intensity, Peppers, 1, 0.2
Developed/Medium Intensity, Plums, 53, 11.8
Developed/Medium Intensity, Strawberries, 10, 2.2
Developed/Medium Intensity, Vetch, 70, 15.6
Developed/Medium Intensity, Dbl Crop WinWht/Corn, 42, 9.3
Developed/Medium Intensity, Dbl Crop Oats/Corn, 608, 135.2
Developed/Medium Intensity, Pumpkins, 5, 1.1
Developed/Medium Intensity, Dbl Crop Barley/Corn, 1, 0.2
Developed/High Intensity, Corn, 252, 56.0
Developed/High Intensity, Cotton, 4, 0.9
Developed/High Intensity, Rice, 59, 13.1
Developed/High Intensity, Sorghum, 116, 25.8
Developed/High Intensity, Soybeans, 1, 0.2
Developed/High Intensity, Sunflowers, 25, 5.6
Developed/High Intensity, Barley, 154, 34.2
Developed/High Intensity, Spring Wheat, 34, 7.6
Developed/High Intensity, Winter Wheat, 265, 58.9
Developed/High Intensity, Rye, 11, 2.4
Developed/High Intensity, Oats, 34, 7.6
Developed/High Intensity, Safflower, 241, 53.6
Developed/High Intensity, Alfalfa, 21, 4.7
Developed/High Intensity, Other Hay/Non Alfalfa, 1223, 272.0
Developed/High Intensity, Dry Beans, 324, 72.1
Developed/High Intensity, Potatoes, 3, 0.7
Developed/High Intensity, Hemp, 1, 0.2
Developed/High Intensity, Watermelons, 1, 0.2
Developed/High Intensity, Onions, 33, 7.3
Developed/High Intensity, Cucumbers, 13, 2.9
Developed/High Intensity, Peas, 8, 1.8
Developed/High Intensity, Tomatoes, 220, 48.9
Developed/High Intensity, Herbs, 1, 0.2
Developed/High Intensity, Clover/Wildflowers, 37, 8.2
Developed/High Intensity, Sod/Grass Seed, 22, 4.9
Developed/High Intensity, Fallow/Idle Cropland, 1612, 358.5
Developed/High Intensity, Cherries, 45, 10.0
Developed/High Intensity, Peaches, 55, 12.2
Developed/High Intensity, Grapes, 8, 1.8
Developed/High Intensity, Other Tree Crops, 10, 2.2
Developed/High Intensity, Pecans, 2, 0.4
Developed/High Intensity, Almonds, 48, 10.7
Developed/High Intensity, Walnuts, 36, 8.0
Developed/High Intensity, Open Water, 340, 75.6
Developed/High Intensity, Developed/Open Space, 1294, 287.8
Developed/High Intensity, Developed/Low Intensity, 2824, 628.0
Developed/High Intensity, Developed/Medium Intensity, 17596, 3913.3
Developed/High Intensity, Developed/High Intensity, 40545, 9017.0
Developed/High Intensity, Barren, 192, 42.7
Developed/High Intensity, Deciduous Forest, 4, 0.9
Developed/High Intensity, Evergreen Forest, 1, 0.2
Developed/High Intensity, Shrubland, 29, 6.4
Developed/High Intensity, Grass/Pasture, 486, 108.1
Developed/High Intensity, Woody Wetlands, 1, 0.2
Developed/High Intensity, Herbaceous Wetlands, 197, 43.8
Developed/High Intensity, Triticale, 71, 15.8
Developed/High Intensity, Garlic, 9, 2.0
Developed/High Intensity, Olives, 11, 2.4
Developed/High Intensity, Oranges, 4, 0.9
Developed/High Intensity, Plums, 8, 1.8
Developed/High Intensity, Strawberries, 109, 24.2
Developed/High Intensity, Vetch, 25, 5.6
Developed/High Intensity, Dbl Crop WinWht/Corn, 15, 3.3
Developed/High Intensity, Dbl Crop Oats/Corn, 357, 79.4
Developed/High Intensity, Dbl Crop Barley/Corn, 2, 0.4
Barren, Corn, 125, 27.8
Barren, Rice, 124, 27.6
Barren, Sunflowers, 1, 0.2
Barren, Barley, 8, 1.8
Barren, Winter Wheat, 55, 12.2
Barren, Oats, 5, 1.1
Barren, Safflower, 17, 3.8
Barren, Alfalfa, 22, 4.9
Barren, Other Hay/Non Alfalfa, 113, 25.1
Barren, Dry Beans, 7, 1.6
Barren, Hemp, 2, 0.4
Barren, Tomatoes, 14, 3.1
Barren, Clover/Wildflowers, 19, 4.2
Barren, Fallow/Idle Cropland, 664, 147.7
Barren, Cherries, 2, 0.4
Barren, Peaches, 6, 1.3
Barren, Other Tree Crops, 11, 2.4
Barren, Almonds, 31, 6.9
Barren, Walnuts, 1, 0.2
Barren, Open Water, 574, 127.7
Barren, Developed/Open Space, 531, 118.1
Barren, Developed/Low Intensity, 184, 40.9
Barren, Developed/Medium Intensity, 1210, 269.1
Barren, Developed/High Intensity, 226, 50.3
Barren, Barren, 474, 105.4
Barren, Evergreen Forest, 9, 2.0
Barren, Mixed Forest, 1, 0.2
Barren, Shrubland, 33, 7.3
Barren, Grass/Pasture, 789, 175.5
Barren, Woody Wetlands, 692, 153.9
Barren, Herbaceous Wetlands, 392, 87.2
Barren, Triticale, 26, 5.8
Barren, Olives, 20, 4.4
Barren, Oranges, 4, 0.9
Barren, Plums, 3, 0.7
Barren, Strawberries, 1, 0.2
Barren, Dbl Crop WinWht/Corn, 10, 2.2
Barren, Dbl Crop Oats/Corn, 34, 7.6
Deciduous Forest, Sunflowers, 1, 0.2
Deciduous Forest, Safflower, 2, 0.4
Deciduous Forest, Alfalfa, 1, 0.2
Deciduous Forest, Clover/Wildflowers, 3, 0.7
Deciduous Forest, Fallow/Idle Cropland, 3, 0.7
Deciduous Forest, Developed/Open Space, 4, 0.9
Deciduous Forest, Developed/Low Intensity, 1, 0.2
Deciduous Forest, Barren, 1, 0.2
Deciduous Forest, Deciduous Forest, 1, 0.2
Deciduous Forest, Triticale, 1, 0.2
Evergreen Forest, Corn, 9, 2.0
Evergreen Forest, Safflower, 1, 0.2
